t,x,y,z,Kitchen_AP,Lounge_AP,Upstairs_AP,Study_AP
25.026904,-0.848,0.126,-0.332,-78.0,,-84.0,
25.076952,-0.912,0.384,-0.264,-78.0,,-84.0,
25.127,-0.866,0.32,-0.218,-78.0,,-84.0,
25.176856,-0.836,0.3,-0.186,-78.0,,-86.0,
25.226904,-0.798,0.126,-0.232,-78.0,,-86.0,
25.276952,-0.8,0.892,-0.488,-78.0,,-86.0,
25.327,-0.832,0.108,-0.218,-78.0,,-86.0,
25.376856,-0.878,0.11,-0.2,-82.0,,-86.0,
25.426904,-0.852,0.024,-0.308,-82.0,,-86.0,
25.476952,-0.776,0.188,-0.442,-82.0,,-86.0,
25.527,-0.692,0.344,-0.45,-82.0,,-86.0,
25.577856,-0.75,0.214,-0.478,-82.0,,-81.0,
25.627904,-0.818,0.096,-0.424,-82.0,,-81.0,
25.677952,-1.012,0.048,-0.314,-82.0,,-81.0,
25.728,-0.96,0.278,-0.222,-82.0,,-81.0,
25.777856,-0.702,0.348,-0.402,-85.0,,-86.0,
25.827904,-0.762,0.172,-0.28,-85.0,,-86.0,
25.877952,-0.898,0.224,-0.232,-85.0,,-86.0,
25.928,-0.906,0.272,-0.244,-85.0,,-86.0,
25.977856,-0.862,0.466,-0.336,-80.0,,-85.0,
26.027904,-0.808,0.448,-0.45,-80.0,,-85.0,
26.077952,-0.83,0.206,-0.32,-80.0,,-85.0,
26.128,-0.74,0.244,-0.264,-80.0,,-85.0,
26.177856,-0.666,0.23,-0.244,-78.0,,-85.0,
26.227904,-0.72,0.408,-0.24,-78.0,,-85.0,
26.277952,-0.784,0.312,-0.26,-78.0,,-85.0,
26.328,-0.818,0.408,-0.176,-78.0,,-85.0,
26.377856,-0.8,0.374,-0.2,-78.0,,-82.0,
26.427904,-0.74,0.344,-0.232,-78.0,,-82.0,
26.477952,-0.792,0.278,-0.314,-78.0,,-82.0,
26.528,-0.778,0.398,-0.402,-78.0,,-82.0,
26.578856,-0.858,0.232,-0.34,-78.0,,-81.0,
26.628904,-0.876,0.206,-0.328,-78.0,,-81.0,
26.678952,-0.84,0.382,-0.33,-78.0,,-81.0,
26.729,-0.778,0.218,-0.314,-78.0,,-81.0,
26.778856,-0.81,0.208,-0.346,-77.0,,-79.0,
26.828904,-0.798,0.224,-0.346,-77.0,,-79.0,
26.878952,-0.798,0.232,-0.346,-77.0,,-79.0,
26.929,-0.808,0.24,-0.352,-77.0,,-79.0,
26.978856,-0.826,0.254,-0.346,-77.0,,-80.0,
27.028904,-0.82,0.242,-0.324,-77.0,,-80.0,
27.078952,-0.79,0.252,-0.336,-77.0,,-80.0,
27.129,-0.792,0.242,-0.34,-77.0,,-80.0,
27.178856,-0.804,0.264,-0.346,-77.0,,-79.0,
27.228904,-0.802,0.264,-0.344,-77.0,,-79.0,
27.278952,-0.778,0.252,-0.32,-77.0,,-79.0,
27.329,-0.81,0.268,-0.354,-77.0,,-79.0,
27.378856,-0.81,0.254,-0.336,-78.0,,-78.0,
27.428904,-0.808,0.262,-0.348,-78.0,,-78.0,
27.478952,-0.788,0.262,-0.338,-78.0,,-78.0,
27.529,-0.808,0.262,-0.34,-78.0,,-78.0,
27.579856,-0.806,0.264,-0.334,-78.0,,-79.0,
27.629904,-0.808,0.264,-0.336,-78.0,,-79.0,
27.679952,-0.81,0.27,-0.336,-78.0,,-79.0,
27.73,-0.808,0.27,-0.336,-78.0,,-79.0,
27.779856,-0.8,0.258,-0.336,-78.0,,-81.0,
27.829904,-0.818,0.23,-0.34,-78.0,,-81.0,
27.879952,-0.842,0.224,-0.346,-78.0,,-81.0,
27.93,-0.804,0.258,-0.34,-78.0,,-81.0,
27.979856,-0.784,0.28,-0.322,-81.0,,-84.0,
28.029904,-0.818,0.304,-0.308,-81.0,,-84.0,
28.079952,-0.834,0.262,-0.296,-81.0,,-84.0,
28.13,-0.83,0.194,-0.274,-81.0,,-84.0,
28.179856,-0.834,0.272,-0.352,-82.0,,-88.0,
28.229904,-0.882,0.192,-0.324,-82.0,,-88.0,
28.279952,-0.792,0.24,-0.33,-82.0,,-88.0,
28.33,-0.804,0.274,-0.352,-82.0,,-88.0,
28.379856,-0.89,0.22,-0.37,-81.0,,-83.0,
28.429904,-0.828,0.242,-0.338,-81.0,,-83.0,
28.479952,-0.738,0.254,-0.32,-81.0,,-83.0,
28.53,-0.73,0.268,-0.362,-81.0,,-83.0,
28.579856,-0.786,0.294,-0.328,-81.0,,-83.0,
28.629904,-0.776,0.332,-0.292,-81.0,,-83.0,
28.679952,-0.77,0.304,-0.288,-81.0,,-83.0,
28.73,-0.762,0.364,-0.196,-81.0,,-83.0,
28.980856,-0.816,0.448,-0.24,-84.0,,-85.0,
29.030904,-0.786,0.444,-0.186,-84.0,,-85.0,
29.080952,-0.754,0.494,-0.224,-84.0,,-85.0,
29.131,-0.744,0.48,-0.224,-84.0,,-85.0,
29.180856,-0.762,0.492,-0.238,-85.0,,-85.0,
29.230904,-0.74,0.524,-0.254,-85.0,,-85.0,
29.280952,-0.744,0.498,-0.21,-85.0,,-85.0,
29.331,-0.76,0.542,-0.156,-85.0,,-85.0,
29.380856,-0.858,0.56,0.034,-81.0,,-78.0,
29.430904,-0.858,0.556,0.062,-81.0,,-78.0,
29.480952,-0.786,0.766,-0.064,-81.0,,-78.0,
29.531,-0.744,0.672,0.044,-81.0,,-78.0,
29.580856,-0.656,0.524,-0.132,-89.0,,-78.0,
29.630904,-0.578,0.678,-0.136,-89.0,,-78.0,
29.680952,-0.624,0.632,-0.18,-89.0,,-78.0,
29.731,-0.688,0.636,-0.064,-89.0,,-78.0,
29.780856,-0.64,0.488,-0.032,-81.0,,-81.0,
29.830904,-0.61,0.568,0.032,-81.0,,-81.0,
29.880952,-0.586,0.656,-0.02,-81.0,,-81.0,
29.931,-0.576,0.78,-0.098,-81.0,,-81.0,
29.981856,-0.532,0.806,-0.032,-78.0,,-85.0,
30.031904,-0.482,0.784,-0.05,-78.0,,-85.0,
30.081952,-0.498,0.824,0.012,-78.0,,-85.0,
30.132,-0.522,0.738,-0.034,-78.0,,-85.0,
30.181856,-0.552,0.674,-0.05,-81.0,,-91.0,
30.231904,-0.66,0.658,-0.042,-81.0,,-91.0,
30.281952,-0.862,0.528,-0.048,-81.0,,-91.0,
30.332,-1.192,0.378,-0.032,-81.0,,-91.0,
30.381856,-1.136,0.464,0.098,-81.0,,-95.0,
30.431904,-1.114,0.27,0.078,-81.0,,-95.0,
30.481952,-0.906,0.358,0.128,-81.0,,-95.0,
30.532,-0.746,0.38,0.126,-81.0,,-95.0,
30.581856,-0.736,0.396,0.146,-81.0,,-83.0,
30.631904,-0.744,0.432,0.166,-81.0,,-83.0,
30.681952,-0.772,0.472,0.206,-81.0,,-83.0,
30.732,-0.826,0.496,0.254,-81.0,,-83.0,
30.781856,-0.862,0.482,0.308,-85.0,,-81.0,
30.831904,-0.822,0.434,0.354,-85.0,,-81.0,
30.881952,-0.944,0.422,0.332,-85.0,,-81.0,
30.932,-1.088,0.304,0.24,-85.0,,-81.0,
30.982856,-1.124,0.24,0.236,-86.0,,-96.0,
31.032904,-1.274,0.224,0.158,-86.0,,-96.0,
31.082952,-1.498,0.332,0.16,-86.0,,-96.0,
31.133,-1.31,0.396,0.14,-86.0,,-96.0,
31.182856,-0.926,0.352,0.104,-93.0,,-83.0,
31.232904,-0.578,0.348,0.128,-93.0,,-83.0,
31.282952,-0.432,0.448,0.108,-93.0,,-83.0,
31.333,-0.298,0.392,0.096,-93.0,,-83.0,
31.382856,-0.324,0.536,0.108,-98.0,,-79.0,
31.432904,-0.352,0.574,0.088,-98.0,,-79.0,
31.482952,-0.564,0.808,0.104,-98.0,,-79.0,
31.533,-0.656,0.774,0.146,-98.0,,-79.0,
31.582856,-0.9,0.816,0.152,-86.0,,-91.0,
31.632904,-0.928,0.656,0.184,-86.0,,-91.0,
31.682952,-0.818,0.71,0.228,-86.0,,-91.0,
31.733,-0.84,0.552,0.176,-86.0,,-91.0,
31.782856,-0.784,0.646,0.19,-81.0,,-79.0,
31.832904,-0.74,0.61,0.13,-81.0,,-79.0,
31.882952,-0.666,0.754,0.088,-81.0,,-79.0,
31.933,-0.648,0.74,0.072,-81.0,,-79.0,
31.983856,-0.69,0.718,0.024,-86.0,,-75.0,
32.033904,-0.638,0.626,0.032,-86.0,,-75.0,
32.083952,-0.778,0.604,-0.068,-86.0,,-75.0,
32.134,-0.882,0.602,-0.084,-86.0,,-75.0,
32.183856,-0.936,0.476,-0.114,-91.0,,-74.0,
32.233904,-0.954,0.534,-0.112,-91.0,,-74.0,
32.283952,-1.08,0.39,-0.142,-91.0,,-74.0,
32.334,-0.904,0.374,-0.18,-91.0,,-74.0,
32.383856,-0.722,0.338,-0.154,-77.0,,-74.0,
32.433904,-0.724,0.312,-0.154,-77.0,,-74.0,
32.483952,-0.758,0.352,-0.124,-77.0,,-74.0,
32.534,-0.784,0.428,-0.064,-77.0,,-74.0,
32.583856,-0.736,0.46,-0.016,-75.0,,-71.0,
32.633904,-0.824,0.546,0.012,-75.0,,-71.0,
32.683952,-1.004,0.55,0.064,-75.0,,-71.0,
32.734,-0.896,0.638,0.142,-75.0,,-71.0,
32.783856,-0.808,0.624,0.126,-72.0,,-81.0,
32.833904,-0.802,0.598,0.144,-72.0,,-81.0,
32.883952,-0.746,0.566,0.156,-72.0,,-81.0,
32.934,-0.664,0.576,0.182,-72.0,,-81.0,
32.984856,-0.672,0.594,0.318,-74.0,,-75.0,
33.034904,-0.788,0.55,0.096,-74.0,,-75.0,
33.084952,-0.794,0.492,0.016,-74.0,,-75.0,
33.135,-0.84,0.558,-0.042,-74.0,,-75.0,
33.184856,-0.864,0.51,-0.096,-74.0,,-75.0,
33.234904,-0.818,0.454,-0.114,-74.0,,-75.0,
33.284952,-0.804,0.352,-0.164,-74.0,,-75.0,
33.335,-0.938,0.4,-0.12,-74.0,,-75.0,
33.384856,-0.926,0.352,-0.16,-80.0,,-79.0,
33.434904,-0.872,0.406,-0.01,-80.0,,-79.0,
33.484952,-0.85,0.382,-0.032,-80.0,,-79.0,
33.535,-0.8,0.438,0.016,-80.0,,-79.0,
33.584856,-0.764,0.462,0.024,-77.0,,-82.0,
33.634904,-0.82,0.48,0.102,-77.0,,-82.0,
33.684952,-0.928,0.536,0.12,-77.0,,-82.0,
33.735,-0.906,0.48,0.096,-77.0,,-82.0,
33.784856,-0.846,0.462,0.14,-75.0,,-75.0,
33.834904,-0.798,0.444,0.104,-75.0,,-75.0,
33.884952,-0.788,0.446,0.11,-75.0,,-75.0,
33.935,-0.82,0.462,0.056,-75.0,,-75.0,
33.984856,-0.846,0.462,0.04,-73.0,,-74.0,
34.034904,-0.866,0.456,0.018,-73.0,,-74.0,
34.084952,-0.888,0.45,-0.01,-73.0,,-74.0,
34.135,-0.904,0.364,-0.016,-73.0,,-74.0,
34.185856,-0.936,0.408,-0.024,-67.0,,-74.0,
34.235904,-0.882,0.332,-0.008,-67.0,,-74.0,
34.285952,-0.866,0.38,-0.002,-67.0,,-74.0,
34.336,-0.832,0.386,0.038,-67.0,,-74.0,
34.385856,-0.848,0.4,0.06,-65.0,,-71.0,
34.435904,-0.82,0.446,0.118,-65.0,,-71.0,
34.485952,-0.808,0.448,0.162,-65.0,,-71.0,
34.536,-0.818,0.466,0.204,-65.0,,-71.0,
34.585856,-0.84,0.492,0.24,-67.0,,-69.0,
34.635904,-0.826,0.478,0.224,-67.0,,-69.0,
34.685952,-0.784,0.43,0.242,-67.0,,-69.0,
34.736,-0.84,0.444,0.22,-67.0,,-69.0,
34.785856,-0.866,0.448,0.232,-67.0,,-73.0,
34.835904,-0.928,0.43,0.236,-67.0,,-73.0,
34.885952,-0.894,0.376,0.224,-67.0,,-73.0,
34.936,-0.976,0.368,0.216,-67.0,,-73.0,
34.985856,-0.948,0.352,0.126,-69.0,,-73.0,
35.035904,-0.882,0.296,0.126,-69.0,,-73.0,
35.085952,-0.912,0.254,0.048,-69.0,,-73.0,
35.136,-0.93,0.248,-0.016,-69.0,,-73.0,
35.186856,-0.848,0.278,-0.02,-70.0,,-73.0,
35.236904,-0.83,0.332,-0.008,-70.0,,-73.0,
35.286952,-0.84,0.37,-0.048,-70.0,,-73.0,
35.337,-0.846,0.37,-0.032,-70.0,,-73.0,
35.386856,-0.824,0.44,0.012,-69.0,,-75.0,
35.436904,-0.814,0.448,0.014,-69.0,,-75.0,
35.486952,-0.832,0.43,0.014,-69.0,,-75.0,
35.537,-0.82,0.39,0.014,-69.0,,-75.0,
35.586856,-0.884,0.428,0.014,-65.0,,-73.0,
35.636904,-0.936,0.446,0.014,-65.0,,-73.0,
35.686952,-0.868,0.418,0.038,-65.0,,-73.0,
35.737,-0.936,0.422,0.012,-65.0,,-73.0,
35.786856,-0.922,0.342,0.018,-67.0,,-73.0,
35.836904,-0.872,0.318,0.04,-67.0,,-73.0,
35.886952,-0.894,0.326,0.03,-67.0,,-73.0,
35.937,-0.9,0.36,0.046,-67.0,,-73.0,
35.986856,-0.824,0.318,0.08,-69.0,,-76.0,
36.036904,-0.922,0.336,0.096,-69.0,,-76.0,
36.086952,-0.89,0.286,0.1,-69.0,,-76.0,
36.137,-0.882,0.312,0.128,-69.0,,-76.0,
36.187856,-0.898,0.304,0.102,-75.0,,,
36.237904,-0.922,0.294,0.07,-75.0,,,
36.287952,-0.882,0.304,0.05,-75.0,,,
36.338,-0.91,0.614,0.048,-75.0,,,
36.387856,-0.964,0.77,0.006,-78.0,,-75.0,
36.437904,-0.946,1.07,0.068,-78.0,,-75.0,
36.487952,-0.872,1.22,0.086,-78.0,,-75.0,
36.538,-0.674,1.334,0.028,-78.0,,-75.0,
36.587856,-0.644,1.502,-0.058,-88.0,,-83.0,
36.637904,-0.252,1.296,-0.37,-88.0,,-83.0,
36.687952,-0.12,0.88,-0.274,-88.0,,-83.0,
36.738,0.114,0.24,-0.072,-88.0,,-83.0,
36.787856,0.294,0.21,0.034,-91.0,,-91.0,
36.837904,0.368,0.21,0.216,-91.0,,-91.0,
36.887952,0.47,0.08,0.272,-91.0,,-91.0,
36.938,0.844,0.096,0.31,-91.0,,-91.0,
36.987856,0.966,0.088,0.272,-97.0,,-96.0,
37.037904,0.988,0.044,0.352,-97.0,,-96.0,
37.087952,0.984,-0.03,0.302,-97.0,,-96.0,
37.138,0.934,-0.02,0.422,-97.0,,-96.0,
37.188856,0.946,0.08,0.336,-92.0,,-91.0,
37.238904,0.816,0.07,0.368,-92.0,,-91.0,
37.288952,0.818,-0.08,0.358,-92.0,,-91.0,
37.339,0.876,-0.016,0.272,-92.0,,-91.0,
37.388856,0.956,-0.044,0.248,,,-102.0,
37.438904,0.982,0.088,0.216,,,-102.0,
37.488952,1.008,0.082,0.162,,,-102.0,
37.539,0.998,0.142,0.174,,,-102.0,
37.588856,0.956,0.142,0.23,-89.0,,-91.0,
37.638904,1.014,0.21,0.238,-89.0,,-91.0,
37.688952,0.992,0.192,0.204,-89.0,,-91.0,
37.739,0.944,0.268,0.192,-89.0,,-91.0,
37.788856,0.944,0.23,0.128,-81.0,,-95.0,
37.838904,0.952,0.198,0.078,-81.0,,-95.0,
37.888952,0.978,0.184,0.044,-81.0,,-95.0,
37.939,0.984,0.198,0.048,-81.0,,-95.0,
37.988856,0.978,0.204,0.06,-81.0,,-78.0,
38.038904,0.988,0.216,0.06,-81.0,,-78.0,
38.088952,0.962,0.208,0.048,-81.0,,-78.0,
38.139,0.936,0.194,0.07,-81.0,,-78.0,
38.189856,0.924,0.24,0.126,-81.0,,-80.0,
38.239904,0.96,0.24,-0.036,-81.0,,-80.0,
38.289952,0.926,0.27,0.094,-81.0,,-80.0,
38.34,0.924,0.342,0.124,-81.0,,-80.0,
38.389856,0.92,0.294,0.188,-81.0,,-78.0,
38.439904,0.91,0.336,0.162,-81.0,,-78.0,
38.489952,0.918,0.248,0.092,-81.0,,-78.0,
38.54,0.876,0.352,0.098,-81.0,,-78.0,
38.589856,0.844,0.242,-0.084,-82.0,,-87.0,
38.639904,0.898,0.366,0.028,-82.0,,-87.0,
38.689952,0.942,0.36,0.06,-82.0,,-87.0,
38.74,0.94,0.46,0.126,-82.0,,-87.0,
38.789856,0.958,0.424,0.038,,,-83.0,
38.839904,0.902,0.414,0.054,,,-83.0,
38.889952,0.844,0.402,-0.034,,,-83.0,
38.94,0.828,0.39,-0.066,,,-83.0,
38.989856,0.856,0.358,-0.098,-91.0,,-78.0,
39.039904,0.864,0.262,-0.186,-91.0,,-78.0,
39.089952,1.042,0.142,-0.288,-91.0,,-78.0,
39.14,1.102,0.088,-0.3,-91.0,,-78.0,
39.189856,0.902,0.584,-0.114,-80.0,,-89.0,
39.239904,0.648,0.822,0.012,-80.0,,-89.0,
39.289952,0.304,0.95,0.312,-80.0,,-89.0,
39.34,0.046,1.286,0.716,-80.0,,-89.0,
39.390856,0.264,0.544,0.684,-88.0,,-82.0,
39.440904,0.368,0.684,0.808,-88.0,,-82.0,
39.490952,0.486,0.828,1.006,-88.0,,-82.0,
39.541,0.368,0.224,0.782,-88.0,,-82.0,
39.590856,0.51,0.59,0.774,-90.0,,-80.0,
39.640904,0.544,0.476,0.818,-90.0,,-80.0,
39.690952,0.44,0.312,0.798,-90.0,,-80.0,
39.741,0.504,0.332,0.798,-90.0,,-80.0,
39.790856,0.492,0.378,0.816,-87.0,,-80.0,
39.840904,0.528,0.36,0.846,-87.0,,-80.0,
39.890952,0.542,0.334,0.83,-87.0,,-80.0,
39.941,0.496,0.356,0.82,-87.0,,-80.0,
39.990856,0.492,0.344,0.818,-89.0,,-81.0,
40.040904,0.508,0.352,0.812,-89.0,,-81.0,
40.090952,0.552,0.352,0.822,-89.0,,-81.0,
40.141,0.518,0.368,0.83,-89.0,,-81.0,
40.190856,0.524,0.398,0.87,-88.0,,-84.0,
40.240904,0.526,0.296,0.856,-88.0,,-84.0,
40.290952,0.502,0.318,0.864,-88.0,,-84.0,
40.341,0.486,0.334,0.87,-88.0,,-84.0,
40.391856,0.472,0.336,0.864,-85.0,,-81.0,
40.441904,0.326,0.302,0.856,-85.0,,-81.0,
40.491952,0.432,0.338,0.854,-85.0,,-81.0,
40.542,0.432,0.398,0.856,-85.0,,-81.0,
40.591856,0.422,0.406,0.848,-85.0,,-78.0,
40.641904,0.494,0.43,0.892,-85.0,,-78.0,
40.691952,0.48,0.406,0.872,-85.0,,-78.0,
40.742,0.448,0.47,0.846,-85.0,,-78.0,
40.791856,0.454,0.098,0.864,-89.0,,-73.0,
40.841904,0.334,0.39,0.924,-89.0,,-73.0,
40.891952,0.332,0.352,0.878,-89.0,,-73.0,
40.942,0.502,0.352,0.96,-89.0,,-73.0,
40.991856,0.406,0.318,0.982,-85.0,,-76.0,
41.041904,0.438,0.27,0.972,-85.0,,-76.0,
41.091952,0.312,0.334,0.93,-85.0,,-76.0,
41.142,0.21,0.418,0.864,-85.0,,-76.0,
41.191856,0.164,0.436,0.786,-93.0,,-75.0,
41.241904,0.262,0.45,0.606,-93.0,,-75.0,
41.291952,-0.356,-0.698,0.224,-93.0,,-75.0,
41.342,-0.4,1.152,0.372,-93.0,,-75.0,
41.392856,-0.688,1.116,0.23,-94.0,,-84.0,
41.442904,-0.618,0.966,0.166,-94.0,,-84.0,
41.492952,-0.656,0.984,0.056,-94.0,,-84.0,
41.543,-0.612,0.776,0.112,-94.0,,-84.0,
41.592856,-0.654,0.632,0.064,-83.0,,-87.0,
41.642904,-1.096,0.588,0.158,-83.0,,-87.0,
41.692952,-0.674,1.562,-0.456,-83.0,,-87.0,
41.743,-0.714,0.23,0.248,-83.0,,-87.0,
41.792856,-0.44,1.342,-0.322,-81.0,,-92.0,
41.842904,-0.306,0.384,-0.628,-81.0,,-92.0,
41.892952,-0.606,1.006,-0.462,-81.0,,-92.0,
41.943,-0.58,0.574,-0.308,-81.0,,-92.0,
41.992856,-0.562,0.622,-0.336,-94.0,,-95.0,
42.042904,-0.56,0.598,-0.388,-94.0,,-95.0,
42.092952,-0.562,0.582,-0.338,-94.0,,-95.0,
42.143,-0.644,0.67,-0.362,-94.0,,-95.0,
42.192856,-0.604,0.608,-0.364,,,-91.0,
42.242904,-0.634,0.568,-0.348,,,-91.0,
42.292952,-0.65,0.56,-0.328,,,-91.0,
42.343,-0.64,0.48,-0.336,,,-91.0,
42.393856,-0.644,0.558,-0.346,,,-100.0,
42.443904,-0.65,0.536,-0.328,,,-100.0,
42.493952,-0.658,0.524,-0.346,,,-100.0,
42.544,-0.674,0.492,-0.372,,,-100.0,
42.593856,-0.624,0.564,-0.402,,,-95.0,
42.643904,-0.712,0.614,-0.408,,,-95.0,
42.693952,-0.672,0.444,-0.414,,,-95.0,
42.744,-0.634,0.456,-0.378,,,-95.0,
42.793856,-0.648,0.508,-0.354,,,-94.0,
42.843904,-0.738,0.546,-0.37,,,-94.0,
42.893952,-0.688,0.454,-0.32,,,-94.0,
42.944,-0.682,0.428,-0.314,,,-94.0,
42.993856,-0.698,0.508,-0.236,-98.0,,,
43.043904,-0.722,0.422,-0.378,-98.0,,,
43.093952,-0.706,0.464,-0.346,-98.0,,,
43.144,-0.734,0.48,-0.238,-98.0,,,
43.594856,-0.86,0.198,-0.128,-99.0,,-90.0,
43.644904,-0.738,0.546,-0.202,-99.0,,-90.0,
43.694952,-0.846,0.552,0.07,-99.0,,-90.0,
43.745,-0.66,0.316,0.206,-99.0,,-90.0,
43.794856,-0.784,0.622,0.096,-101.0,,-91.0,
43.844904,-0.758,0.488,0.184,-101.0,,-91.0,
43.894952,-0.666,0.748,0.308,-101.0,,-91.0,
43.945,-0.638,0.622,0.368,-101.0,,-91.0,
43.994856,-0.61,0.454,0.39,-88.0,,-102.0,
44.044904,-0.818,0.518,0.432,-88.0,,-102.0,
44.094952,-0.782,0.4,0.246,-88.0,,-102.0,
44.145,-0.946,0.29,0.02,-88.0,,-102.0,
44.194856,-0.962,0.286,-0.058,-90.0,,-90.0,
44.244904,-0.698,0.946,-0.164,-90.0,,-90.0,
44.294952,-0.498,0.882,-0.154,-90.0,,-90.0,
44.345,-0.038,1.094,-0.122,-90.0,,-90.0,
44.394856,-0.352,0.968,-0.046,-102.0,,-96.0,
44.444904,-0.3,0.996,0.28,-102.0,,-96.0,
44.494952,-0.272,1.112,-0.132,-102.0,,-96.0,
44.545,-0.37,0.766,-0.27,-102.0,,-96.0,
44.595856,-0.626,0.502,-0.464,-95.0,,-101.0,
44.645904,-0.74,0.498,-0.308,-95.0,,-101.0,
44.695952,-0.704,0.588,-0.526,-95.0,,-101.0,
44.746,-0.794,0.272,-0.562,-95.0,,-101.0,
44.795856,-0.744,0.012,-0.468,,,-87.0,
44.845904,-0.706,0.44,-0.552,,,-87.0,
44.895952,-0.77,0.626,-0.512,,,-87.0,
44.946,-0.8,0.6,-0.45,,,-87.0,
45.195856,-0.574,0.21,-0.6,,,-91.0,
45.245904,-0.558,0.492,-0.392,,,-91.0,
45.295952,-0.72,0.654,-0.25,,,-91.0,
45.346,-0.578,0.504,-0.296,,,-91.0,
45.395856,-0.616,0.344,-0.232,-104.0,,-94.0,
45.445904,-0.634,0.798,-0.13,-104.0,,-94.0,
45.495952,-0.64,0.736,-0.154,-104.0,,-94.0,
45.546,-0.594,0.696,-0.196,-104.0,,-94.0,
45.596856,-0.56,0.64,-0.154,-93.0,,-91.0,
45.646904,-0.616,0.64,-0.18,-93.0,,-91.0,
45.696952,-0.59,0.754,-0.178,-93.0,,-91.0,
45.747,-0.58,0.654,-0.136,-93.0,,-91.0,
45.796856,-0.58,0.696,-0.128,-93.0,,-89.0,
45.846904,-0.61,0.712,-0.136,-93.0,,-89.0,
45.896952,-0.848,0.718,-0.122,-93.0,,-89.0,
45.947,-0.506,0.764,0.04,-93.0,,-89.0,
46.196856,-0.378,0.15,-0.748,-101.0,,-98.0,
46.246904,-0.562,0.446,-0.576,-101.0,,-98.0,
46.296952,-0.456,0.056,-0.826,-101.0,,-98.0,
46.347,-0.592,-0.128,-0.112,-101.0,,-98.0,
46.396856,-0.756,0.798,-0.64,-91.0,,-88.0,
46.446904,-0.666,0.114,-0.386,-91.0,,-88.0,
46.496952,-0.722,0.496,-0.458,-91.0,,-88.0,
46.547,-0.688,0.55,-0.41,-91.0,,-88.0,
46.597856,-0.652,0.318,-0.448,-91.0,,-88.0,
46.647904,-0.648,0.432,-0.442,-91.0,,-88.0,
46.697952,-0.666,0.386,-0.48,-91.0,,-88.0,
46.748,-0.666,0.434,-0.474,-91.0,,-88.0,
46.797856,-0.624,0.376,-0.48,-94.0,,-99.0,
46.847904,-0.624,0.232,-0.52,-94.0,,-99.0,
46.897952,-0.66,0.392,-0.462,-94.0,,-99.0,
46.948,-0.64,0.344,-0.474,-94.0,,-99.0,
46.997856,-0.664,0.424,-0.488,-97.0,,-92.0,
47.047904,-0.656,0.326,-0.464,-97.0,,-92.0,
47.097952,-0.68,0.312,-0.498,-97.0,,-92.0,
47.148,-0.642,0.35,-0.456,-97.0,,-92.0,
47.197856,-0.672,0.284,-0.456,,,-92.0,
47.247904,-0.624,0.332,-0.532,,,-92.0,
47.297952,-0.588,0.29,-0.474,,,-92.0,
47.348,-0.614,0.392,-0.462,,,-92.0,
47.397856,-0.64,0.37,-0.416,-104.0,,-80.0,
47.447904,-0.64,0.322,-0.318,-104.0,,-80.0,
47.497952,-0.702,0.226,-0.292,-104.0,,-80.0,
47.548,-0.962,0.268,-0.386,-104.0,,-80.0,
47.598856,-0.808,0.304,-0.344,-93.0,,-82.0,
47.648904,-1.108,0.354,-0.26,-93.0,,-82.0,
47.698952,-0.952,0.292,-0.228,-93.0,,-82.0,
47.749,-0.912,-0.072,0.048,-93.0,,-82.0,
47.798856,-0.906,0.006,-0.112,-93.0,,-88.0,
47.848904,-0.958,0.472,-0.16,-93.0,,-88.0,
47.898952,-0.96,0.262,-0.202,-93.0,,-88.0,
47.949,-0.936,0.112,-0.106,-93.0,,-88.0,
47.998856,-0.816,0.216,-0.082,,,-88.0,
48.048904,-0.842,0.232,-0.072,,,-88.0,
48.098952,-0.978,0.204,-0.046,,,-88.0,
48.149,-0.9,0.24,0.02,,,-88.0,
48.198856,-1.01,0.278,0.038,,,-92.0,
48.248904,-0.93,0.352,0.056,,,-92.0,
48.298952,-0.792,0.408,0.206,,,-92.0,
48.349,-0.804,0.364,0.15,,,-92.0,
48.599856,-0.964,0.358,0.102,-104.0,,-100.0,
48.649904,-1.056,0.35,0.094,-104.0,,-100.0,
48.699952,-1.028,0.288,0.096,-104.0,,-100.0,
48.75,-0.912,0.338,0.054,-104.0,,-100.0,
48.799856,-1.07,0.306,0.076,,,-93.0,
48.849904,-1.138,0.28,-0.004,,,-93.0,
48.899952,-0.958,0.27,-0.02,,,-93.0,
48.95,-0.832,0.242,-0.01,,,-93.0,
49.800856,-0.754,0.526,0.12,-101.0,,,
49.850904,-0.962,0.414,0.078,-101.0,,,
49.900952,-1.122,0.454,0.08,-101.0,,,
49.951,-1.16,0.368,0.104,-101.0,,,
52.402856,0.454,-0.132,0.142,-100.0,,,
52.452904,-0.148,-0.168,-0.02,-100.0,,,
52.502952,-0.1,0.04,0.072,-100.0,,,
52.553,-0.04,-0.096,0.096,-100.0,,,
52.602856,-1.46,0.318,0.14,-104.0,,,
52.652904,-2.65,0.566,0.222,-104.0,,,
52.702952,-1.616,0.534,0.39,-104.0,,,
52.753,-1.526,0.448,0.222,-104.0,,,
58.008856,-0.516,0.85,0.012,,,-99.0,
58.058904,-0.506,1.112,0.056,,,-99.0,
58.108952,-0.802,1.19,0.014,,,-99.0,
58.159,-0.97,1.32,0.15,,,-99.0,
58.208856,-0.912,1.254,0.176,,,-85.0,
58.258904,-0.986,1.33,0.23,,,-85.0,
