t,x,y,z,Kitchen_AP,Lounge_AP,Upstairs_AP,Study_AP
20.896,0.792,-0.388,-0.094,-70.0,,-66.0,-90.0
20.945856,0.816,-0.37,-0.05,-67.0,,-74.0,-86.0
20.995904,0.972,-0.404,-0.004,-67.0,,-74.0,-86.0
21.045952,1.058,-0.478,0.126,-67.0,,-74.0,-86.0
21.096,1.234,-0.56,0.172,-67.0,,-74.0,-86.0
21.146856,0.974,-0.416,0.27,-66.0,,-76.0,-91.0
21.196904,0.862,-0.414,0.374,-66.0,,-76.0,-91.0
21.246952,0.984,-0.318,0.248,-66.0,,-76.0,-91.0
21.297,0.908,-0.226,0.146,-66.0,,-76.0,-91.0
21.346856,0.878,-0.336,0.152,-68.0,,-70.0,
21.396904,0.782,-0.378,0.176,-68.0,,-70.0,
21.446952,0.728,-0.346,0.176,-68.0,,-70.0,
21.497,0.702,-0.338,0.134,-68.0,,-70.0,
21.546856,0.962,-0.42,0.126,-74.0,,-82.0,-103.0
21.596904,1.022,-0.424,0.142,-74.0,,-82.0,-103.0
21.646952,0.846,-0.34,-0.04,-74.0,,-82.0,-103.0
21.697,1.3,-0.526,-0.084,-74.0,,-82.0,-103.0
21.746856,1.158,-0.538,-0.008,-78.0,,-78.0,
21.796904,0.782,-0.314,-0.062,-78.0,,-78.0,
21.846952,0.914,-0.36,-0.084,-78.0,,-78.0,
21.897,0.854,-0.386,-0.066,-78.0,,-78.0,
21.946856,0.866,-0.214,-0.104,-79.0,,-90.0,
21.996904,0.824,-0.244,-0.096,-79.0,,-90.0,
22.046952,0.734,-0.34,-0.004,-79.0,,-90.0,
22.097,0.814,-0.334,0.056,-79.0,,-90.0,
22.147856,0.806,-0.386,0.03,-86.0,,-83.0,
22.197904,0.856,-0.44,0.006,-86.0,,-83.0,
22.247952,0.934,-0.476,-0.03,-86.0,,-83.0,
22.298,0.966,-0.488,0.07,-86.0,,-83.0,
22.347856,1.218,-0.452,0.076,-85.0,,-82.0,
22.397904,1.168,-0.484,0.096,-85.0,,-82.0,
22.447952,1.046,-0.498,0.198,-85.0,,-82.0,
22.498,0.8,-0.286,0.194,-85.0,,-82.0,
22.547856,0.726,-0.298,0.12,-81.0,,-92.0,
22.597904,0.784,-0.318,0.108,-81.0,,-92.0,
22.647952,0.782,-0.36,0.134,-81.0,,-92.0,
22.698,0.83,-0.392,0.188,-81.0,,-92.0,
22.747856,0.846,-0.452,0.226,-75.0,,-85.0,
22.797904,0.792,-0.474,0.268,-75.0,,-85.0,
22.847952,0.784,-0.53,0.232,-75.0,,-85.0,
22.898,0.862,-0.568,0.196,-75.0,,-85.0,
22.947856,0.844,-0.57,0.15,-71.0,,-88.0,
22.997904,0.924,-0.552,0.076,-71.0,,-88.0,
23.047952,1.038,-0.584,-0.008,-71.0,,-88.0,
23.098,1.168,-0.568,-0.092,-71.0,,-88.0,
23.348856,0.856,-0.388,-0.048,-85.0,,-95.0,
23.398904,0.848,-0.354,-0.026,-85.0,,-95.0,
23.448952,0.912,-0.382,-0.024,-85.0,,-95.0,
23.499,0.98,-0.446,0.044,-85.0,,-95.0,
23.548856,0.966,-0.514,0.038,-88.0,,-78.0,
23.598904,0.946,-0.434,0.032,-88.0,,-78.0,
23.648952,0.814,-0.608,0.066,-88.0,,-78.0,
23.699,0.822,-0.42,0.044,-88.0,,-78.0,
23.748856,0.646,-0.498,0.024,-75.0,,-80.0,
23.798904,0.832,-0.544,0.056,-75.0,,-80.0,
23.848952,1.072,-0.458,0.176,-75.0,,-80.0,
23.899,0.974,-0.52,0.158,-75.0,,-80.0,
23.948856,0.854,-0.506,0.212,-75.0,,-83.0,
23.998904,0.992,-0.392,0.24,-75.0,,-83.0,
24.048952,0.784,-0.578,0.214,-75.0,,-83.0,
24.099,0.824,-0.61,0.416,-75.0,,-83.0,
24.149856,0.838,-0.544,0.294,-77.0,,-80.0,
24.199904,0.984,-0.278,0.212,-77.0,,-80.0,
24.249952,0.696,-0.346,0.268,-77.0,,-80.0,
24.3,0.904,-0.378,0.32,-77.0,,-80.0,
24.349856,0.678,-0.546,0.168,-80.0,,-82.0,
24.399904,0.754,-0.578,0.172,-80.0,,-82.0,
24.449952,0.754,-0.802,0.056,-80.0,,-82.0,
24.5,0.87,-0.19,0.14,-80.0,,-82.0,
24.549856,0.88,-0.514,0.156,-78.0,,-88.0,-105.0
24.599904,0.782,-0.536,0.248,-78.0,,-88.0,-105.0
24.649952,0.966,-0.35,0.288,-78.0,,-88.0,-105.0
24.7,0.926,-0.69,0.054,-78.0,,-88.0,-105.0
24.749856,0.912,-0.266,0.014,-80.0,,-86.0,-102.0
24.799904,0.862,-0.788,0.476,-80.0,,-86.0,-102.0
24.849952,0.926,-0.754,0.008,-80.0,,-86.0,-102.0
24.9,0.688,-0.724,-0.03,-80.0,,-86.0,-102.0
24.949856,0.722,-0.61,-0.02,-79.0,,-84.0,-101.0
24.999904,0.818,-0.634,-0.016,-79.0,,-84.0,-101.0
25.049952,0.832,-0.608,0.126,-79.0,,-84.0,-101.0
25.1,0.786,-0.576,-0.014,-79.0,,-84.0,-101.0
25.149856,0.722,-0.738,0.062,-85.0,,-80.0,-103.0
25.199904,0.776,-0.468,0.07,-85.0,,-80.0,-103.0
25.249952,0.76,-0.49,0.04,-85.0,,-80.0,-103.0
25.3,0.81,-0.424,-0.096,-85.0,,-80.0,-103.0
25.350856,0.748,-0.576,0.022,-90.0,,-84.0,
25.400904,0.876,-0.532,-0.05,-90.0,,-84.0,
25.450952,0.77,-0.594,0.006,-90.0,,-84.0,
25.501,0.818,-0.594,-0.016,-90.0,,-84.0,
25.550856,0.832,-0.574,-0.008,-89.0,,-102.0,
25.600904,0.83,-0.706,0.034,-89.0,,-102.0,
25.650952,0.888,-0.386,0.014,-89.0,,-102.0,
25.701,0.824,-0.576,-0.024,-89.0,,-102.0,
25.750856,0.896,-0.382,0.054,-81.0,,-100.0,
25.800904,0.908,-0.52,0.112,-81.0,,-100.0,
25.850952,0.942,-0.578,0.056,-81.0,,-100.0,
25.901,0.966,-0.392,0.126,-81.0,,-100.0,
25.950856,0.856,-0.542,-0.014,-85.0,,-92.0,
26.000904,0.844,-0.68,-0.05,-85.0,,-92.0,
26.050952,0.92,-0.682,-0.058,-85.0,,-92.0,
26.101,0.818,-0.69,0.164,-85.0,,-92.0,
26.150856,0.728,-0.754,0.32,-85.0,,-94.0,
26.200904,0.55,-0.868,0.376,-85.0,,-94.0,
26.250952,0.448,-0.91,0.358,-85.0,,-94.0,
26.301,0.476,-0.77,0.254,-85.0,,-94.0,
26.351856,0.544,-0.602,0.108,-89.0,,,
26.401904,0.588,-0.596,-0.05,-89.0,,,
26.451952,0.638,-0.56,-0.202,-89.0,,,
26.502,0.646,-0.398,-0.242,-89.0,,,
26.551856,0.732,-0.464,-0.25,-85.0,,,
26.601904,0.908,-0.544,-0.208,-85.0,,,
26.651952,0.812,-0.72,-0.296,-85.0,,,
26.702,0.828,-0.638,-0.314,-85.0,,,
26.751856,0.83,-0.74,-0.142,-100.0,,-95.0,
26.801904,0.796,-0.456,-0.254,-100.0,,-95.0,
26.851952,0.824,-0.368,-0.168,-100.0,,-95.0,
26.902,0.888,-0.468,-0.128,-100.0,,-95.0,
26.951856,0.894,-0.404,-0.104,-78.0,,-87.0,
27.001904,0.936,-0.344,-0.046,-78.0,,-87.0,
27.051952,0.902,-0.404,-0.066,-78.0,,-87.0,
27.102,0.862,-0.378,-0.106,-78.0,,-87.0,
27.151856,0.83,-0.464,-0.16,-78.0,,-81.0,
27.201904,0.774,-0.484,-0.138,-78.0,,-81.0,
27.251952,0.8,-0.43,-0.072,-78.0,,-81.0,
27.302,0.88,-0.44,0.056,-78.0,,-81.0,
27.352856,0.882,-0.432,0.134,-78.0,,-77.0,
27.402904,0.942,-0.474,0.156,-78.0,,-77.0,
27.452952,0.904,-0.432,-0.04,-78.0,,-77.0,
27.503,0.846,-0.43,-0.026,-78.0,,-77.0,
27.552856,0.872,-0.36,-0.018,-78.0,,-76.0,
27.602904,1.008,-0.352,-0.002,-78.0,,-76.0,
27.652952,1.006,-0.274,0.028,-78.0,,-76.0,
27.703,1.016,-0.142,0.014,-78.0,,-76.0,
27.752856,0.99,-0.112,0.034,-78.0,,-76.0,
27.802904,0.882,-0.116,0.038,-78.0,,-76.0,
27.852952,0.92,-0.078,0.024,-78.0,,-76.0,
27.903,1.054,-0.026,0.07,-78.0,,-76.0,
27.952856,1.022,-0.08,0.098,-81.0,,-76.0,
28.002904,0.95,-0.066,-0.036,-81.0,,-76.0,
28.052952,0.934,-0.264,-0.154,-81.0,,-76.0,
28.103,0.902,-0.168,-0.068,-81.0,,-76.0,
28.152856,0.92,-0.202,0.06,-71.0,,-77.0,
28.202904,0.878,-0.328,0.094,-71.0,,-77.0,
28.252952,0.868,-0.362,0.008,-71.0,,-77.0,
28.303,0.88,-0.424,-0.062,-71.0,,-77.0,
28.353856,0.974,-0.5,-0.012,-71.0,,,-100.0
28.403904,1.008,-0.452,0.044,-71.0,,,-100.0
28.453952,1.182,-0.354,0.088,-71.0,,,-100.0
28.504,1.342,-0.288,0.03,-71.0,,,-100.0
28.553856,1.254,-0.05,-0.008,-75.0,,-84.0,
28.603904,1.16,0.102,0.076,-75.0,,-84.0,
28.653952,1.118,0.05,0.064,-75.0,,-84.0,
28.704,0.952,-0.01,-0.048,-75.0,,-84.0,
28.753856,0.782,-0.234,-0.014,-74.0,,-84.0,
28.803904,0.75,-0.272,0.002,-74.0,,-84.0,
28.853952,0.788,-0.288,0.096,-74.0,,-84.0,
28.904,0.774,-0.2,0.176,-74.0,,-84.0,
28.953856,0.69,-0.634,0.12,-79.0,,-88.0,
29.003904,0.832,-0.576,0.156,-79.0,,-88.0,
29.053952,0.894,-0.434,0.146,-79.0,,-88.0,
29.104,0.792,-0.48,0.168,-79.0,,-88.0,
29.153856,0.896,-0.562,0.158,-81.0,,-87.0,
29.203904,1.336,-0.386,0.206,-81.0,,-87.0,
29.253952,1.12,-0.222,0.088,-81.0,,-87.0,
29.304,1.244,-0.272,-0.176,-81.0,,-87.0,
29.354856,1.248,-0.08,-0.282,-76.0,,-87.0,
29.404904,1.068,-0.04,-0.02,-76.0,,-87.0,
29.454952,0.902,-0.032,-0.068,-76.0,,-87.0,
29.505,0.992,-0.144,-0.084,-76.0,,-87.0,
29.554856,1.008,-0.178,-0.058,-74.0,,-88.0,-99.0
29.604904,1.086,-0.27,-0.068,-74.0,,-88.0,-99.0
29.654952,1.02,-0.252,-0.148,-74.0,,-88.0,-99.0
29.705,1.118,-0.238,-0.224,-74.0,,-88.0,-99.0
29.754856,0.952,-0.34,-0.276,-69.0,,-91.0,
29.804904,0.846,-0.388,-0.228,-69.0,,-91.0,
29.854952,0.796,-0.378,-0.114,-69.0,,-91.0,
29.905,0.85,-0.466,-0.12,-69.0,,-91.0,
29.954856,0.916,-0.468,-0.128,-69.0,,-85.0,
30.004904,0.856,-0.498,-0.024,-69.0,,-85.0,
30.054952,0.83,-0.552,0.07,-69.0,,-85.0,
30.105,0.874,-0.576,0.112,-69.0,,-85.0,
30.154856,0.934,-0.516,0.206,-72.0,,-84.0,
30.204904,0.968,-0.474,0.24,-72.0,,-84.0,
30.254952,0.96,-0.424,0.216,-72.0,,-84.0,
30.305,0.962,-0.432,0.22,-72.0,,-84.0,
30.354856,0.984,-0.39,0.344,-75.0,,-82.0,
30.404904,1.216,0.056,0.754,-75.0,,-82.0,
30.454952,0.966,-0.128,0.354,-75.0,,-82.0,
30.505,1.112,-0.376,0.198,-75.0,,-82.0,
30.555856,1.096,-0.122,0.14,-73.0,,-88.0,
30.605904,1.072,-0.144,-0.04,-73.0,,-88.0,
30.655952,1.112,-0.208,-0.032,-73.0,,-88.0,
30.706,0.974,-0.142,0.11,-73.0,,-88.0,
30.755856,0.956,-0.288,0.068,-76.0,,-88.0,
30.805904,0.798,-0.208,0.006,-76.0,,-88.0,
30.855952,0.83,-0.42,-0.002,-76.0,,-88.0,
30.906,0.908,-0.432,0.012,-76.0,,-88.0,
30.955856,0.846,-0.468,-0.016,-71.0,,-84.0,
31.005904,0.796,-0.488,0.078,-71.0,,-84.0,
31.055952,0.744,-0.538,0.096,-71.0,,-84.0,
31.106,0.72,-0.548,0.152,-71.0,,-84.0,
31.155856,0.83,-0.596,0.174,-73.0,,-77.0,
31.205904,0.93,-0.512,0.198,-73.0,,-77.0,
31.255952,1.016,-0.472,0.216,-73.0,,-77.0,
31.306,1.112,-0.484,0.224,-73.0,,-77.0,
31.355856,1.008,-0.374,0.278,-73.0,,-80.0,
31.405904,0.846,-0.296,0.262,-73.0,,-80.0,
31.455952,0.888,-0.254,0.192,-73.0,,-80.0,
31.506,0.902,-0.254,0.152,-73.0,,-80.0,
31.556856,0.822,-0.256,0.152,-73.0,,-83.0,-104.0
31.606904,0.77,-0.278,0.21,-73.0,,-83.0,-104.0
31.656952,0.828,-0.276,0.204,-73.0,,-83.0,-104.0
31.707,0.91,-0.328,0.224,-73.0,,-83.0,-104.0
31.756856,0.824,-0.328,0.272,-71.0,,-79.0,
31.806904,0.848,-0.362,0.318,-71.0,,-79.0,
31.856952,0.926,-0.424,0.304,-71.0,,-79.0,
31.907,0.908,-0.424,0.284,-71.0,,-79.0,
31.956856,1.104,-0.474,0.236,-73.0,,-85.0,-98.0
32.006904,1.246,-0.522,0.216,-73.0,,-85.0,-98.0
32.056952,1.166,-0.484,0.184,-73.0,,-85.0,-98.0
32.107,0.976,-0.356,0.072,-73.0,,-85.0,-98.0
32.156856,1.014,-0.318,0.034,-78.0,,-88.0,
32.206904,1.078,-0.362,-0.002,-78.0,,-88.0,
32.256952,0.904,-0.308,-0.01,-78.0,,-88.0,
32.307,0.838,-0.264,0.024,-78.0,,-88.0,
32.356856,0.81,-0.29,0.028,-84.0,,-79.0,
32.406904,0.802,-0.354,0.048,-84.0,,-79.0,
32.456952,0.774,-0.362,0.038,-84.0,,-79.0,
32.507,0.824,-0.408,0.096,-84.0,,-79.0,
32.557856,0.834,-0.408,0.098,-81.0,,-80.0,
32.607904,0.926,-0.506,0.188,-81.0,,-80.0,
32.657952,1.104,-0.57,0.204,-81.0,,-80.0,
32.708,1.08,-0.654,0.352,-81.0,,-80.0,
32.757856,0.666,-0.402,0.312,-77.0,,-81.0,
32.807904,0.816,-0.644,0.29,-77.0,,-81.0,
32.857952,0.808,-0.634,0.3,-77.0,,-81.0,
32.908,0.79,-0.656,0.422,-77.0,,-81.0,
32.957856,0.726,-0.958,0.544,-84.0,,-93.0,-102.0
33.007904,0.638,-1.008,0.684,-84.0,,-93.0,-102.0
33.057952,0.536,-1.074,0.802,-84.0,,-93.0,-102.0
33.108,0.626,-1.108,0.892,-84.0,,-93.0,-102.0
33.157856,0.604,-0.954,0.732,,,-97.0,-89.0
33.207904,0.582,-0.77,0.646,,,-97.0,-89.0
33.257952,0.462,-0.586,0.464,,,-97.0,-89.0
33.308,0.56,-0.488,0.332,,,-97.0,-89.0
33.357856,0.518,-0.4,0.27,,,-90.0,-96.0
33.407904,0.364,-0.288,0.306,,,-90.0,-96.0
33.457952,0.39,-0.434,0.358,,,-90.0,-96.0
33.508,0.376,-0.452,0.52,,,-90.0,-96.0
33.758856,0.012,-0.736,0.816,,,,-90.0
33.808904,0.056,-0.674,0.888,,,,-90.0
33.858952,0.028,-0.626,0.816,,,,-90.0
33.909,0.156,-0.576,1.03,,,,-90.0
33.958856,0.318,-0.362,1.064,-104.0,,-93.0,-94.0
34.008904,0.08,-0.514,0.72,-104.0,,-93.0,-94.0
34.058952,0.35,-0.246,0.896,-104.0,,-93.0,-94.0
34.109,-0.08,-0.538,0.732,-104.0,,-93.0,-94.0
34.158856,-0.084,-0.592,0.822,-100.0,,-102.0,-88.0
34.208904,0.192,-0.568,0.56,-100.0,,-102.0,-88.0
34.258952,0.112,-1.72,0.894,-100.0,,-102.0,-88.0
34.309,0.32,-0.136,1.448,-100.0,,-102.0,-88.0
34.358856,0.168,-0.158,1.408,,,,-90.0
34.408904,0.368,0.216,1.006,,,,-90.0
34.458952,0.574,0.216,0.942,,,,-90.0
34.509,0.43,0.058,0.96,,,,-90.0
34.559856,0.454,0.072,0.998,-104.0,,-97.0,
34.609904,0.446,0.048,0.99,-104.0,,-97.0,
34.659952,0.462,0.056,0.974,-104.0,,-97.0,
34.71,0.486,0.088,0.944,-104.0,,-97.0,
34.759856,0.46,0.16,0.884,-99.0,,-95.0,
34.809904,0.448,0.102,0.844,-99.0,,-95.0,
34.859952,0.476,0.002,0.86,-99.0,,-95.0,
34.91,0.54,0.082,0.822,-99.0,,-95.0,
34.959856,0.51,0.064,0.844,,,-97.0,
35.009904,0.6,0.024,0.884,,,-97.0,
35.059952,0.718,-0.068,0.968,,,-97.0,
35.11,0.678,-0.138,1.166,,,-97.0,
35.159856,0.336,-0.33,1.03,,,,-98.0
35.209904,0.216,-0.306,1.032,,,,-98.0
35.259952,0.216,-0.346,0.908,,,,-98.0
35.31,0.286,-0.392,0.82,,,,-98.0
35.359856,0.318,-0.49,0.93,,,,-93.0
35.409904,0.376,-0.4,0.992,,,,-93.0
35.459952,0.242,-0.408,0.86,,,,-93.0
35.51,0.226,-0.474,0.904,,,,-93.0
35.559856,0.198,-0.506,0.936,,,,-97.0
35.609904,0.172,-0.528,0.916,,,,-97.0
35.659952,0.192,-0.53,0.962,,,,-97.0
35.71,0.332,-0.466,0.908,,,,-97.0
35.760856,0.232,-0.45,0.86,,,-99.0,-102.0
35.810904,0.116,-0.526,0.878,,,-99.0,-102.0
35.860952,0.142,-0.57,0.978,,,-99.0,-102.0
35.911,-0.004,-0.482,0.946,,,-99.0,-102.0
35.960856,0.014,-0.484,0.978,,,,-96.0
36.010904,0.152,-0.434,1.064,,,,-96.0
36.060952,0.278,-0.38,0.806,,,,-96.0
36.111,0.582,-0.58,1.182,,,,-96.0
36.160856,0.604,-0.29,0.846,,,,-98.0
36.210904,0.604,-0.37,0.718,,,,-98.0
36.260952,0.608,-0.36,0.748,,,,-98.0
36.311,0.62,-0.376,0.816,,,,-98.0
36.360856,0.646,-0.378,0.806,,,,-102.0
36.410904,0.658,-0.352,0.77,,,,-102.0
36.460952,0.61,-0.356,0.67,,,,-102.0
36.511,0.568,-0.354,0.67,,,,-102.0
36.560856,0.63,-0.314,0.758,,,-98.0,
36.610904,0.626,-0.27,0.622,,,-98.0,
36.660952,0.632,-0.196,0.448,,,-98.0,
36.711,0.588,-0.818,0.304,,,-98.0,
36.761856,0.476,-0.434,0.854,-97.0,,-95.0,-92.0
36.811904,0.528,-0.202,0.8,-97.0,,-95.0,-92.0
36.861952,0.736,-0.464,0.542,-97.0,,-95.0,-92.0
36.912,0.862,-0.576,0.48,-97.0,,-95.0,-92.0
36.961856,0.908,-0.538,0.384,-93.0,,-91.0,-98.0
37.011904,0.902,-0.468,0.312,-93.0,,-91.0,-98.0
37.061952,0.856,-0.67,0.238,-93.0,,-91.0,-98.0
37.112,0.722,-0.576,0.192,-93.0,,-91.0,-98.0
37.161856,0.824,-0.67,0.268,,,,-96.0
37.211904,0.78,-0.552,0.22,,,,-96.0
37.261952,0.736,-0.64,0.184,,,,-96.0
37.312,0.778,-0.632,0.15,,,,-96.0
37.361856,0.776,-0.626,0.118,-90.0,,-97.0,-100.0
37.411904,0.806,-0.526,0.13,-90.0,,-97.0,-100.0
37.461952,0.896,-0.448,0.166,-90.0,,-97.0,-100.0
37.512,0.818,-0.488,0.124,-90.0,,-97.0,-100.0
37.561856,0.85,-0.586,0.078,-85.0,,-90.0,-98.0
37.611904,0.84,-0.538,0.098,-85.0,,-90.0,-98.0
37.661952,0.908,-0.45,0.126,-85.0,,-90.0,-98.0
37.712,0.908,-0.434,0.158,-85.0,,-90.0,-98.0
37.762856,0.92,-0.602,0.208,,,-95.0,
37.812904,0.864,-0.468,0.158,,,-95.0,
37.862952,0.926,-0.4,0.108,,,-95.0,
37.913,0.944,-0.464,0.12,,,-95.0,
37.962856,0.966,-0.354,0.206,-92.0,,-88.0,-102.0
38.012904,0.934,-0.442,0.264,-92.0,,-88.0,-102.0
38.062952,0.838,-0.506,0.224,-92.0,,-88.0,-102.0
38.113,0.894,-0.418,0.24,-92.0,,-88.0,-102.0
38.162856,0.878,-0.338,0.326,-92.0,,-81.0,
38.212904,0.856,-0.45,0.208,-92.0,,-81.0,
38.262952,0.856,-0.392,0.252,-92.0,,-81.0,
38.313,0.824,-0.468,0.254,-92.0,,-81.0,
38.362856,0.876,-0.37,0.294,-92.0,,-81.0,
38.412904,0.866,-0.426,0.31,-92.0,,-81.0,
38.462952,0.846,-0.5,0.208,-92.0,,-81.0,
38.513,0.85,-0.506,0.252,-92.0,,-81.0,
38.562856,0.87,-0.426,0.3,-91.0,,-81.0,
38.612904,0.91,-0.35,0.224,-91.0,,-81.0,
38.662952,0.87,-0.392,0.246,-91.0,,-81.0,
38.713,0.862,-0.416,0.328,-91.0,,-81.0,
38.763856,0.852,-0.448,0.304,-90.0,,-82.0,-98.0
38.813904,0.782,-0.448,0.224,-90.0,,-82.0,-98.0
38.863952,0.92,-0.43,0.198,-90.0,,-82.0,-98.0
38.914,1.17,0.402,0.418,-90.0,,-82.0,-98.0
38.963856,0.84,-0.232,0.32,-91.0,,-83.0,
39.013904,0.898,-0.558,0.368,-91.0,,-83.0,
39.063952,0.864,-0.354,0.162,-91.0,,-83.0,
39.114,0.83,-0.37,0.272,-91.0,,-83.0,
39.163856,0.962,-0.366,0.268,-91.0,,-83.0,
39.213904,0.824,-0.538,0.24,-91.0,,-83.0,
39.263952,0.926,-0.378,0.238,-91.0,,-83.0,
39.314,0.774,-0.57,0.334,-91.0,,-83.0,
39.363856,0.832,-0.532,0.302,-94.0,,-83.0,
39.413904,0.944,-0.352,0.224,-94.0,,-83.0,
39.463952,0.902,-0.552,-0.032,-94.0,,-83.0,
39.514,0.686,-0.658,0.254,-94.0,,-83.0,
39.563856,0.824,-0.462,0.318,-93.0,,-80.0,-98.0
39.613904,0.798,-0.642,0.28,-93.0,,-80.0,-98.0
39.663952,0.908,-0.344,0.328,-93.0,,-80.0,-98.0
39.714,0.824,-0.652,0.284,-93.0,,-80.0,-98.0
39.764856,0.952,-0.272,0.384,-89.0,,-84.0,-102.0
39.814904,0.844,-0.5,0.37,-89.0,,-84.0,-102.0
39.864952,0.902,-0.45,0.27,-89.0,,-84.0,-102.0
39.915,0.896,-0.328,0.048,-89.0,,-84.0,-102.0
39.964856,0.776,-0.644,0.162,-93.0,,-90.0,
40.014904,0.728,-0.76,0.096,-93.0,,-90.0,
40.064952,0.77,-0.77,-0.016,-93.0,,-90.0,
40.115,0.738,-0.69,-0.002,-93.0,,-90.0,
40.164856,0.736,-0.688,0.006,,,,-100.0
40.214904,0.792,-0.59,-0.008,,,,-100.0
40.264952,0.824,-0.594,-0.064,,,,-100.0
40.315,0.792,-0.518,-0.08,,,,-100.0
40.364856,0.818,-0.488,-0.136,-100.0,,-93.0,-103.0
40.414904,0.826,-0.354,-0.132,-100.0,,-93.0,-103.0
40.464952,0.878,-0.356,-0.104,-100.0,,-93.0,-103.0
40.515,0.934,-0.336,-0.056,-100.0,,-93.0,-103.0
40.564856,0.95,-0.36,0.006,-102.0,,-97.0,
40.614904,1.072,-0.386,0.08,-102.0,,-97.0,
40.664952,1.122,-0.496,0.232,-102.0,,-97.0,
40.715,1.046,-0.416,0.272,-102.0,,-97.0,
40.764856,0.974,-0.286,0.22,,,,-102.0
40.814904,0.992,-0.132,0.22,,,,-102.0
40.864952,0.928,-0.064,0.176,,,,-102.0
40.915,0.918,-0.11,0.172,,,,-102.0
40.965856,0.888,-0.228,0.252,,,,-87.0
41.015904,0.872,-0.24,0.258,,,,-87.0
41.065952,0.856,-0.164,0.21,,,,-87.0
41.116,0.85,-0.136,0.22,,,,-87.0
41.165856,0.902,-0.264,0.262,,,-95.0,-93.0
41.215904,0.896,-0.314,0.304,,,-95.0,-93.0
41.265952,0.924,-0.39,0.306,,,-95.0,-93.0
41.316,0.912,-0.37,0.326,,,-95.0,-93.0
41.565856,0.96,-0.366,0.238,,,-100.0,-104.0
41.615904,0.83,-0.328,0.192,,,-100.0,-104.0
41.665952,0.986,-0.25,0.162,,,-100.0,-104.0
41.716,1.132,-0.168,0.104,,,-100.0,-104.0
41.765856,1.058,-0.17,0.06,-100.0,,-93.0,-101.0
41.815904,0.918,-0.232,0.068,-100.0,,-93.0,-101.0
41.865952,0.88,-0.274,0.086,-100.0,,-93.0,-101.0
41.916,0.76,-0.434,0.064,-100.0,,-93.0,-101.0
41.966856,0.688,-0.484,0.06,-101.0,,,-95.0
42.016904,0.71,-0.514,0.124,-101.0,,,-95.0
42.066952,0.742,-0.6,0.162,-101.0,,,-95.0
42.117,0.83,-0.57,0.176,-101.0,,,-95.0
42.366856,1.142,-0.414,0.206,,,,-103.0
42.416904,0.91,-0.254,0.208,,,,-103.0
42.466952,0.784,-0.312,0.216,,,,-103.0
42.517,0.946,-0.336,0.204,,,,-103.0
42.566856,0.958,-0.32,0.168,,,,-94.0
42.616904,0.864,-0.354,0.188,,,,-94.0
42.666952,0.856,-0.352,0.206,,,,-94.0
42.717,0.876,-0.232,0.204,,,,-94.0
42.967856,0.978,-0.32,0.22,,,,-90.0
43.017904,0.952,-0.322,0.182,,,,-90.0
43.067952,1.102,-0.392,0.124,,,,-90.0
43.118,1.192,-0.41,0.082,,,,-90.0
43.367856,0.878,-0.288,-0.046,,,,-84.0
43.417904,0.828,-0.304,0.006,,,,-84.0
43.467952,0.902,-0.29,0.032,,,,-84.0
43.518,0.974,-0.338,0.078,,,,-84.0
43.567856,0.972,-0.346,0.062,,,,-92.0
43.617904,0.952,-0.258,0.082,,,,-92.0
43.667952,0.914,-0.21,0.112,,,,-92.0
43.718,0.896,-0.254,0.12,,,,-92.0
43.767856,1.062,-0.306,0.062,,,,-93.0
43.817904,0.918,-0.25,0.176,,,,-93.0
43.867952,0.782,-0.178,0.224,,,,-93.0
43.918,1.02,-0.318,0.268,,,,-93.0
43.968856,1.118,-0.298,0.236,,,,-94.0
44.018904,0.974,-0.242,0.254,,,,-94.0
44.068952,0.888,-0.282,0.282,,,,-94.0
44.119,0.904,-0.246,0.264,,,,-94.0
44.168856,0.83,-0.242,0.24,,,,-98.0
44.218904,1.042,-0.304,0.176,,,,-98.0
44.268952,0.978,-0.234,0.1,,,,-98.0
44.319,0.838,-0.232,0.098,,,,-98.0
44.368856,0.828,-0.256,0.126,,,,-91.0
44.418904,0.804,-0.216,0.108,,,,-91.0
44.468952,0.686,0.088,0.094,,,,-91.0
44.519,0.686,-0.288,-0.026,,,,-91.0
44.568856,0.732,-0.416,0.034,,,,-87.0
44.618904,0.91,-0.408,0.056,,,,-87.0
44.668952,1.452,-0.366,0.072,,,,-87.0
44.719,1.67,-0.434,0.04,,,,-87.0
44.768856,2.172,-0.482,-0.234,,,,-91.0
44.818904,2.668,-0.402,0.072,,,,-91.0
44.868952,0.864,-0.296,0.168,,,,-91.0
44.919,0.014,-0.306,0.216,,,,-91.0
44.969856,-0.442,-0.194,0.182,,,,-100.0
45.019904,-0.078,-0.074,0.028,,,,-100.0
45.069952,0.066,-0.056,-0.014,,,,-100.0
45.12,0.08,-0.168,0.014,,,,-100.0
45.169856,0.376,-0.128,-0.068,,,,-89.0
45.219904,2.27,-0.416,-0.252,,,,-89.0
45.269952,2.326,-0.452,-0.194,,,,-89.0
45.32,0.4,-0.64,0.37,,,,-89.0
45.369856,4.032,-0.25,0.088,,,,-90.0
45.419904,0.126,-0.184,-0.114,,,,-90.0
45.469952,0.284,-0.114,-0.13,,,,-90.0
45.52,1.18,-0.382,-0.144,,,,-90.0
45.569856,0.856,-0.27,-0.162,,,,-87.0
