t,x,y,z,Kitchen_AP,Lounge_AP,Upstairs_AP,Study_AP
20.863952,-0.318,0.846,0.392,-75.0,,-73.0,-78.0
20.914,-0.314,0.83,0.4,-75.0,,-73.0,-78.0
20.963856,-0.324,0.846,0.42,-75.0,,-73.0,-78.0
21.013904,-0.32,0.854,0.414,-75.0,,-73.0,-78.0
21.063952,-0.306,0.86,0.414,-75.0,,-73.0,-78.0
21.114,-0.304,0.848,0.424,-75.0,,-73.0,-78.0
21.163856,-0.304,0.85,0.4,-75.0,,-73.0,-78.0
21.213904,-0.304,0.864,0.412,-75.0,,-73.0,-78.0
21.263952,-0.312,0.856,0.412,-75.0,,-73.0,-78.0
21.314,-0.314,0.862,0.412,-75.0,,-73.0,-78.0
21.363856,-0.298,0.856,0.412,-75.0,,-73.0,-79.0
21.413904,-0.308,0.856,0.402,-75.0,,-73.0,-79.0
21.463952,-0.308,0.862,0.408,-75.0,,-73.0,-79.0
21.514,-0.304,0.856,0.412,-75.0,,-73.0,-79.0
21.563856,-0.312,0.848,0.416,-75.0,,-73.0,-79.0
21.613904,-0.318,0.87,0.4,-75.0,,-73.0,-79.0
21.663952,-0.306,0.856,0.406,-75.0,,-73.0,-79.0
21.714,-0.32,0.84,0.41,-75.0,,-73.0,-79.0
21.764856,-0.308,0.86,0.412,-75.0,,-73.0,-79.0
21.814904,-0.308,0.856,0.424,-75.0,,-73.0,-79.0
21.864952,-0.314,0.844,0.43,-75.0,,-73.0,-79.0
21.915,-0.324,0.846,0.44,-75.0,,-73.0,-79.0
21.964856,-0.332,0.856,0.434,-74.0,,-73.0,-82.0
22.014904,-0.366,0.862,0.46,-74.0,,-73.0,-82.0
22.064952,-0.392,0.864,0.478,-74.0,,-73.0,-82.0
22.115,-0.466,0.824,0.562,-74.0,,-73.0,-82.0
22.164856,-0.42,0.856,0.534,-81.0,,-73.0,-82.0
22.214904,-0.394,1.04,0.48,-81.0,,-73.0,-82.0
22.264952,-0.366,0.962,0.502,-81.0,,-73.0,-82.0
22.315,-0.404,0.876,0.614,-81.0,,-73.0,-82.0
22.364856,-0.35,0.784,0.616,-75.0,,-73.0,-80.0
22.414904,-0.29,0.748,0.702,-75.0,,-73.0,-80.0
22.464952,-0.234,0.748,0.76,-75.0,,-73.0,-80.0
22.515,-0.112,0.59,0.664,-75.0,,-73.0,-80.0
22.564856,-0.058,0.786,0.624,-76.0,,-73.0,-85.0
22.614904,-0.03,0.338,0.582,-76.0,,-73.0,-85.0
22.664952,0.092,0.55,0.448,-76.0,,-73.0,-85.0
22.715,0.124,0.572,0.396,-76.0,,-73.0,-85.0
22.765856,0.066,0.584,0.444,-75.0,,-73.0,-90.0
22.815904,-0.162,0.624,0.694,-75.0,,-73.0,-90.0
22.865952,-0.288,0.774,0.71,-75.0,,-73.0,-90.0
22.916,-0.248,0.824,0.604,-75.0,,-73.0,-90.0
22.965856,-0.288,0.802,0.55,-78.0,,-77.0,-78.0
23.015904,-0.442,0.888,0.56,-78.0,,-77.0,-78.0
23.065952,-0.58,1.04,0.532,-78.0,,-77.0,-78.0
23.116,-0.656,0.624,0.53,-78.0,,-77.0,-78.0
23.165856,-0.69,0.476,0.568,-81.0,,-80.0,-81.0
23.215904,-0.706,0.574,0.546,-81.0,,-80.0,-81.0
23.265952,-0.69,0.608,0.524,-81.0,,-80.0,-81.0
23.316,-0.676,0.44,0.562,-81.0,,-80.0,-81.0
23.365856,-0.666,0.448,0.626,-77.0,,-81.0,
23.415904,-0.576,0.534,0.664,-77.0,,-81.0,
23.465952,-0.602,0.636,0.664,-77.0,,-81.0,
23.516,-0.602,0.55,0.654,-77.0,,-81.0,
23.565856,-0.602,0.572,0.668,-81.0,,-82.0,-77.0
23.615904,-0.48,0.688,0.626,-81.0,,-82.0,-77.0
23.665952,-0.544,0.632,0.582,-81.0,,-82.0,-77.0
23.716,-0.67,0.332,0.606,-81.0,,-82.0,-77.0
23.766856,-0.72,0.392,0.576,-77.0,,-77.0,-75.0
23.816904,-0.644,0.322,0.54,-77.0,,-77.0,-75.0
23.866952,-0.6,0.686,0.496,-77.0,,-77.0,-75.0
23.917,-0.59,0.8,0.492,-77.0,,-77.0,-75.0
23.966856,-0.554,0.752,0.742,-77.0,,-76.0,-78.0
24.016904,-0.584,0.782,0.69,-77.0,,-76.0,-78.0
24.066952,-0.392,0.832,0.606,-77.0,,-76.0,-78.0
24.117,-0.302,0.786,0.6,-77.0,,-76.0,-78.0
24.166856,-0.228,0.71,0.56,-77.0,,-76.0,-82.0
24.216904,-0.266,0.588,0.556,-77.0,,-76.0,-82.0
24.266952,-0.336,0.51,0.62,-77.0,,-76.0,-82.0
24.317,-0.434,0.536,0.556,-77.0,,-76.0,-82.0
24.366856,-0.456,0.312,0.6,-79.0,,-80.0,-76.0
24.416904,-0.534,0.354,0.672,-79.0,,-80.0,-76.0
24.466952,-0.546,0.432,0.6,-79.0,,-80.0,-76.0
24.517,-0.634,0.3,0.704,-79.0,,-80.0,-76.0
24.566856,-0.72,0.022,0.88,-77.0,,-81.0,-77.0
24.616904,-1.06,0.016,0.792,-77.0,,-81.0,-77.0
24.666952,-0.872,-0.016,0.83,-77.0,,-81.0,-77.0
24.717,-0.888,0.172,0.888,-77.0,,-81.0,-77.0
24.766856,-0.842,-0.054,0.786,-77.0,,-89.0,-76.0
24.816904,-0.858,0.006,0.71,-77.0,,-89.0,-76.0
24.866952,-0.75,0.21,0.694,-77.0,,-89.0,-76.0
24.917,-0.618,0.12,0.652,-77.0,,-89.0,-76.0
24.967856,-0.584,0.326,0.448,-76.0,,-77.0,-80.0
25.017904,-0.522,0.678,0.432,-76.0,,-77.0,-80.0
25.067952,-0.434,0.652,0.55,-76.0,,-77.0,-80.0
25.118,-0.4,0.636,0.496,-76.0,,-77.0,-80.0
25.167856,-0.398,1.07,0.398,-79.0,,-83.0,-80.0
25.217904,-0.414,0.562,0.352,-79.0,,-83.0,-80.0
25.267952,-0.666,0.04,0.188,-79.0,,-83.0,-80.0
25.318,-1.032,-0.37,0.318,-79.0,,-83.0,-80.0
25.367856,-0.804,0.502,0.56,-84.0,,-82.0,-74.0
25.417904,-0.846,-0.094,0.488,-84.0,,-82.0,-74.0
25.467952,-1.048,0.15,0.486,-84.0,,-82.0,-74.0
25.518,-1.05,0.268,0.412,-84.0,,-82.0,-74.0
25.567856,-1.072,0.262,0.304,-91.0,,-78.0,-85.0
25.617904,-1.012,0.128,0.368,-91.0,,-78.0,-85.0
25.667952,-1.096,0.202,0.326,-91.0,,-78.0,-85.0
25.718,-1.178,-0.376,0.198,-91.0,,-78.0,-85.0
25.767856,-0.976,0.584,0.288,-91.0,,-86.0,-82.0
25.817904,-0.882,0.39,0.284,-91.0,,-86.0,-82.0
25.867952,-0.81,0.406,0.23,-91.0,,-86.0,-82.0
25.918,-0.784,0.408,0.176,-91.0,,-86.0,-82.0
25.968856,-0.666,0.492,0.192,-101.0,,-86.0,-76.0
26.018904,-0.714,0.534,0.222,-101.0,,-86.0,-76.0
26.068952,-0.846,0.304,0.28,-101.0,,-86.0,-76.0
26.119,-0.852,0.384,0.27,-101.0,,-86.0,-76.0
26.168856,-0.76,0.542,0.268,-98.0,,-90.0,-76.0
26.218904,-0.714,0.61,0.262,-98.0,,-90.0,-76.0
26.268952,-0.69,0.658,0.268,-98.0,,-90.0,-76.0
26.319,-0.794,0.754,0.262,-98.0,,-90.0,-76.0
26.368856,-0.906,0.632,0.142,-97.0,,-85.0,-87.0
26.418904,-0.89,0.59,0.188,-97.0,,-85.0,-87.0
26.468952,-0.878,0.54,0.248,-97.0,,-85.0,-87.0
26.519,-0.77,0.616,0.188,-97.0,,-85.0,-87.0
26.568856,-0.626,0.736,0.034,-84.0,,-82.0,-75.0
26.618904,-0.53,0.7,0.078,-84.0,,-82.0,-75.0
26.668952,-0.504,0.774,0.236,-84.0,,-82.0,-75.0
26.719,-0.452,0.796,0.294,-84.0,,-82.0,-75.0
26.768856,-0.328,0.876,0.306,-85.0,,-89.0,-82.0
26.818904,-0.38,0.88,0.316,-85.0,,-89.0,-82.0
26.868952,-0.522,0.85,0.386,-85.0,,-89.0,-82.0
26.919,-0.702,0.914,0.428,-85.0,,-89.0,-82.0
26.969856,-0.808,0.818,0.4,-83.0,,-82.0,-74.0
27.019904,-0.712,0.806,0.476,-83.0,,-82.0,-74.0
27.069952,-0.498,0.704,0.384,-83.0,,-82.0,-74.0
27.12,-0.426,0.632,0.358,-83.0,,-82.0,-74.0
27.169856,-0.244,0.654,0.368,,,-86.0,-68.0
27.219904,-0.164,0.536,0.384,,,-86.0,-68.0
27.269952,-0.114,0.702,0.408,,,-86.0,-68.0
27.32,-0.176,0.706,0.392,,,-86.0,-68.0
27.369856,-0.32,0.776,0.56,-87.0,,-82.0,-76.0
27.419904,-0.302,0.918,0.684,-87.0,,-82.0,-76.0
27.469952,-0.218,0.95,0.718,-87.0,,-82.0,-76.0
27.52,-0.174,0.886,0.674,-87.0,,-82.0,-76.0
27.569856,-0.482,1.208,0.526,-92.0,,-101.0,-71.0
27.619904,-0.69,0.92,0.464,-92.0,,-101.0,-71.0
27.669952,-0.506,0.704,0.374,-92.0,,-101.0,-71.0
27.72,-0.426,0.536,0.168,-92.0,,-101.0,-71.0
27.769856,-0.338,0.952,-0.468,-83.0,,-86.0,-83.0
27.819904,-0.372,0.518,-0.378,-83.0,,-86.0,-83.0
27.869952,-0.418,0.886,0.012,-83.0,,-86.0,-83.0
27.92,-0.456,0.56,0.47,-83.0,,-86.0,-83.0
27.970856,-0.41,0.656,0.348,-89.0,,-84.0,-90.0
28.020904,-0.612,0.568,0.44,-89.0,,-84.0,-90.0
28.070952,-0.808,0.93,0.556,-89.0,,-84.0,-90.0
28.121,-0.754,1.08,0.574,-89.0,,-84.0,-90.0
28.170856,-0.712,0.9,0.272,-88.0,,-83.0,-80.0
28.220904,-0.628,0.392,0.246,-88.0,,-83.0,-80.0
28.270952,-0.816,0.752,0.304,-88.0,,-83.0,-80.0
28.321,-0.552,0.568,0.262,-88.0,,-83.0,-80.0
28.370856,-0.242,0.588,0.414,,,-76.0,-84.0
28.420904,-0.204,0.462,0.526,,,-76.0,-84.0
28.470952,-0.314,0.54,0.6,,,-76.0,-84.0
28.521,-0.34,0.642,0.654,,,-76.0,-84.0
28.570856,-0.272,0.624,0.644,-96.0,,-77.0,-90.0
28.620904,-0.302,0.87,0.646,-96.0,,-77.0,-90.0
28.670952,-0.554,1.656,0.444,-96.0,,-77.0,-90.0
28.721,-0.68,0.776,0.422,-96.0,,-77.0,-90.0
28.770856,-0.532,0.672,0.386,-103.0,,-76.0,-92.0
28.820904,-0.376,0.878,0.28,-103.0,,-76.0,-92.0
28.870952,-0.314,0.782,0.304,-103.0,,-76.0,-92.0
28.921,-0.324,0.834,0.462,-103.0,,-76.0,-92.0
28.971856,-0.224,0.856,0.424,,,-82.0,-78.0
29.021904,-0.2,0.728,0.416,,,-82.0,-78.0
29.071952,-0.168,0.62,0.376,,,-82.0,-78.0
29.122,-0.232,1.084,0.36,,,-82.0,-78.0
29.171856,-0.606,0.802,0.94,-93.0,,-87.0,-95.0
29.221904,-0.352,1.004,1.072,-93.0,,-87.0,-95.0
29.271952,-0.026,0.734,0.526,-93.0,,-87.0,-95.0
29.322,0.034,0.446,0.464,-93.0,,-87.0,-95.0
29.371856,0.008,0.408,0.43,-103.0,,-85.0,-82.0
29.421904,-0.224,0.71,0.536,-103.0,,-85.0,-82.0
29.471952,-0.28,0.814,0.94,-103.0,,-85.0,-82.0
29.522,-0.122,0.68,0.832,-103.0,,-85.0,-82.0
29.571856,-0.1,1.152,0.788,-97.0,,-94.0,-86.0
29.621904,-0.17,1.614,0.664,-97.0,,-94.0,-86.0
29.671952,-0.222,0.77,0.376,-97.0,,-94.0,-86.0
29.722,-0.288,0.866,0.308,-97.0,,-94.0,-86.0
29.771856,-0.27,1.102,0.214,-90.0,,-77.0,-91.0
29.821904,-0.2,0.776,0.334,-90.0,,-77.0,-91.0
29.871952,-0.186,0.518,0.44,-90.0,,-77.0,-91.0
29.922,-0.16,0.554,0.398,-90.0,,-77.0,-91.0
29.971856,-0.196,0.714,0.364,-91.0,,-71.0,-88.0
30.021904,-0.226,0.88,0.368,-91.0,,-71.0,-88.0
30.071952,-0.2,0.974,0.486,-91.0,,-71.0,-88.0
30.122,-0.292,1.08,0.688,-91.0,,-71.0,-88.0
30.172856,-0.288,1.116,0.582,-84.0,,-75.0,-85.0
30.222904,-0.338,1.52,0.518,-84.0,,-75.0,-85.0
30.272952,-0.302,0.384,0.206,-84.0,,-75.0,-85.0
30.323,-0.37,0.634,0.162,-84.0,,-75.0,-85.0
30.372856,-0.414,0.792,0.264,-86.0,,-70.0,
30.422904,-0.24,0.674,0.492,-86.0,,-70.0,
30.472952,-0.074,0.862,0.558,-86.0,,-70.0,
30.523,-0.036,0.8,0.478,-86.0,,-70.0,
30.572856,-0.026,0.844,0.408,-96.0,,-73.0,-98.0
30.622904,0.014,0.738,0.364,-96.0,,-73.0,-98.0
30.672952,0.048,0.832,0.352,-96.0,,-73.0,-98.0
30.723,-0.098,1.51,0.176,-96.0,,-73.0,-98.0
30.772856,-0.224,1.048,-0.194,-75.0,,-81.0,
30.822904,-0.458,1.452,0.188,-75.0,,-81.0,
30.872952,-0.266,0.838,0.248,-75.0,,-81.0,
30.923,-0.154,0.868,0.236,-75.0,,-81.0,
30.972856,-0.11,0.574,0.176,-73.0,,-77.0,
31.022904,-0.104,0.624,0.176,-73.0,,-77.0,
31.072952,-0.104,0.824,0.232,-73.0,,-77.0,
31.123,-0.122,1.008,0.29,-73.0,,-77.0,
31.173856,-0.428,1.27,0.514,-76.0,,-78.0,
31.223904,-0.712,1.32,0.64,-76.0,,-78.0,
31.273952,-0.276,0.658,0.358,-76.0,,-78.0,
31.324,-0.146,0.392,0.312,-76.0,,-78.0,
31.373856,-0.31,1.062,0.206,-80.0,,-84.0,
31.423904,-0.344,0.908,0.23,-80.0,,-84.0,
31.473952,-0.17,0.798,0.526,-80.0,,-84.0,
31.524,-0.154,0.888,0.59,-80.0,,-84.0,
31.573856,-0.104,0.878,0.504,-90.0,,-84.0,
31.623904,-0.064,0.902,0.444,-90.0,,-84.0,
31.673952,-0.048,0.79,0.38,-90.0,,-84.0,
31.724,-0.104,0.904,0.358,-90.0,,-84.0,
31.773856,-0.382,1.422,0.37,,,-98.0,
31.823904,-0.27,1.074,0.216,,,-98.0,
31.873952,-0.084,0.51,0.108,,,-98.0,
31.924,0.014,0.694,0.014,,,-98.0,
31.973856,-0.242,1.376,0.02,-89.0,,-92.0,
32.023904,-0.334,1.12,0.114,-89.0,,-92.0,
32.073952,-0.274,0.902,0.31,-89.0,,-92.0,
32.124,-0.336,0.828,0.506,-89.0,,-92.0,
32.174856,-0.32,0.86,0.338,-89.0,,-90.0,
32.224904,-0.248,0.926,0.272,-89.0,,-90.0,
32.274952,-0.324,1.078,0.248,-89.0,,-90.0,
32.325,-0.368,0.952,0.326,-89.0,,-90.0,
32.374856,-0.302,0.646,0.376,-84.0,,-88.0,
32.424904,-0.264,0.712,0.396,-84.0,,-88.0,
32.474952,-0.23,0.998,0.384,-84.0,,-88.0,
32.525,-0.276,1.048,0.462,-84.0,,-88.0,
32.574856,-0.302,0.866,0.55,-87.0,,-86.0,
32.624904,-0.258,0.856,0.526,-87.0,,-86.0,
32.674952,-0.098,0.76,0.466,-87.0,,-86.0,
32.725,-0.034,0.742,0.482,-87.0,,-86.0,
32.774856,-0.032,0.86,0.55,-87.0,,,
32.824904,-0.048,0.902,0.606,-87.0,,,
32.874952,-0.074,0.908,0.582,-87.0,,,
32.925,-0.174,0.842,0.572,-87.0,,,
32.974856,-0.2,0.786,0.55,-90.0,,-101.0,
33.024904,-0.226,0.774,0.536,-90.0,,-101.0,
33.074952,-0.298,0.7,0.51,-90.0,,-101.0,
33.125,-0.42,0.696,0.614,-90.0,,-101.0,
33.175856,-0.43,0.824,0.656,-92.0,,-102.0,
33.225904,-0.328,0.814,0.582,-92.0,,-102.0,
33.275952,-0.27,0.638,0.614,-92.0,,-102.0,
33.326,-0.264,0.62,0.658,-92.0,,-102.0,
33.375856,-0.314,0.768,0.644,-97.0,,-87.0,
33.425904,-0.392,1.086,0.574,-97.0,,-87.0,
33.475952,-0.272,0.608,0.398,-97.0,,-87.0,
33.526,-0.282,0.568,0.476,-97.0,,-87.0,
33.775856,-0.296,0.848,0.646,-97.0,,-96.0,
33.825904,-0.318,0.896,0.614,-97.0,,-96.0,
33.875952,-0.384,0.822,0.556,-97.0,,-96.0,
33.926,-0.328,0.736,0.604,-97.0,,-96.0,
33.975856,-0.25,0.696,0.598,,,-84.0,-101.0
34.025904,-0.194,0.698,0.558,,,-84.0,-101.0
34.075952,-0.11,0.694,0.56,,,-84.0,-101.0
34.126,-0.084,0.678,0.594,,,-84.0,-101.0
34.176856,-0.166,0.706,0.636,-89.0,,-88.0,-98.0
34.226904,-0.202,0.798,0.646,-89.0,,-88.0,-98.0
34.276952,-0.226,0.71,0.638,-89.0,,-88.0,-98.0
34.327,-0.294,0.844,0.684,-89.0,,-88.0,-98.0
34.376856,-0.296,0.736,0.656,-89.0,,-88.0,
34.426904,-0.272,0.782,0.592,-89.0,,-88.0,
34.476952,-0.208,0.838,0.61,-89.0,,-88.0,
34.527,-0.186,0.808,0.626,-89.0,,-88.0,
34.576856,-0.16,0.798,0.624,-88.0,,-92.0,
34.626904,-0.164,0.784,0.614,-88.0,,-92.0,
34.676952,-0.162,0.796,0.636,-88.0,,-92.0,
34.727,-0.164,0.816,0.632,-88.0,,-92.0,
34.776856,-0.196,0.798,0.64,-87.0,,-90.0,
34.826904,-0.194,0.796,0.624,-87.0,,-90.0,
34.876952,-0.222,0.776,0.624,-87.0,,-90.0,
34.927,-0.2,0.784,0.632,-87.0,,-90.0,
34.976856,-0.178,0.782,0.592,-103.0,,-91.0,
35.026904,-0.148,0.806,0.61,-103.0,,-91.0,
35.076952,-0.174,0.798,0.6,-103.0,,-91.0,
35.127,-0.202,0.784,0.6,-103.0,,-91.0,
35.176856,-0.248,0.786,0.604,-85.0,,-89.0,
35.226904,-0.25,0.78,0.62,-85.0,,-89.0,
35.276952,-0.218,0.776,0.588,-85.0,,-89.0,
35.327,-0.218,0.774,0.582,-85.0,,-89.0,
35.377856,-0.148,0.798,0.626,,,-102.0,
35.427904,-0.16,0.802,0.642,,,-102.0,
35.477952,-0.19,0.786,0.614,,,-102.0,
35.528,-0.2,0.768,0.594,,,-102.0,
35.577856,-0.176,0.802,0.614,,,-90.0,
35.627904,-0.192,0.776,0.612,,,-90.0,
35.677952,-0.212,0.806,0.608,,,-90.0,
35.728,-0.228,0.786,0.624,,,-90.0,
35.777856,-0.216,0.796,0.608,-94.0,,-95.0,
35.827904,-0.226,0.812,0.622,-94.0,,-95.0,
35.877952,-0.25,0.838,0.62,-94.0,,-95.0,
35.928,-0.25,0.798,0.608,-94.0,,-95.0,
35.977856,-0.226,0.786,0.604,,,-85.0,
36.027904,-0.244,0.752,0.61,,,-85.0,
36.077952,-0.212,0.822,0.658,,,-85.0,
36.128,-0.24,0.856,0.664,,,-85.0,
36.177856,-0.328,0.824,0.632,-89.0,,-85.0,
36.227904,-0.282,0.752,0.594,-89.0,,-85.0,
36.277952,-0.104,0.774,0.604,-89.0,,-85.0,
36.328,-0.088,0.824,0.594,-89.0,,-85.0,
36.378856,-0.164,0.824,0.518,-97.0,,-84.0,-103.0
36.428904,-0.176,0.688,0.48,-97.0,,-84.0,-103.0
36.478952,-0.186,0.622,0.472,-97.0,,-84.0,-103.0
36.529,-0.186,0.646,0.432,-97.0,,-84.0,-103.0
36.578856,-0.128,0.71,0.44,-86.0,,-89.0,-96.0
36.628904,-0.098,0.646,0.432,-86.0,,-89.0,-96.0
36.678952,-0.182,0.704,0.398,-86.0,,-89.0,-96.0
36.729,-0.178,0.766,0.45,-86.0,,-89.0,-96.0
36.778856,-0.318,1.02,0.76,-89.0,,-86.0,
36.828904,-0.542,1.112,0.838,-89.0,,-86.0,
36.878952,-0.584,0.976,0.706,-89.0,,-86.0,
36.929,-0.498,0.598,0.64,-89.0,,-86.0,
36.978856,-0.296,0.608,0.486,-85.0,,-87.0,
37.028904,-0.238,0.846,0.398,-85.0,,-87.0,
37.078952,-0.266,0.992,0.34,-85.0,,-87.0,
37.129,-0.302,0.968,0.384,-85.0,,-87.0,
37.178856,-0.334,0.782,0.48,-85.0,,-88.0,
37.228904,-0.292,0.806,0.456,-85.0,,-88.0,
37.278952,-0.226,0.914,0.438,-85.0,,-88.0,
37.329,-0.238,0.886,0.384,-85.0,,-88.0,
37.379856,-0.274,0.892,0.366,-85.0,,,
37.429904,-0.306,0.86,0.352,-85.0,,,
37.479952,-0.32,0.856,0.376,-85.0,,,
37.53,-0.296,0.818,0.354,-85.0,,,
37.579856,-0.272,0.888,0.368,-88.0,,-79.0,
37.629904,-0.296,0.88,0.382,-88.0,,-79.0,
37.679952,-0.334,0.88,0.358,-88.0,,-79.0,
37.73,-0.368,0.896,0.368,-88.0,,-79.0,
37.779856,-0.36,0.83,0.358,-89.0,,-79.0,
37.829904,-0.378,0.766,0.348,-89.0,,-79.0,
37.879952,-0.378,0.806,0.39,-89.0,,-79.0,
37.93,-0.366,0.764,0.368,-89.0,,-79.0,
37.979856,-0.33,0.834,0.39,-87.0,,-88.0,
38.029904,-0.32,0.808,0.406,-87.0,,-88.0,
38.079952,-0.296,0.844,0.44,-87.0,,-88.0,
38.13,-0.282,0.844,0.448,-87.0,,-88.0,
38.179856,-0.258,0.848,0.454,-85.0,,-99.0,
38.229904,-0.274,0.862,0.452,-85.0,,-99.0,
38.279952,-0.258,0.856,0.454,-85.0,,-99.0,
38.33,-0.264,0.806,0.44,-85.0,,-99.0,
38.380856,-0.248,0.848,0.46,-83.0,,-90.0,
38.430904,-0.254,0.86,0.456,-83.0,,-90.0,
38.480952,-0.234,0.864,0.464,-83.0,,-90.0,
38.531,-0.254,0.856,0.476,-83.0,,-90.0,
38.580856,-0.254,0.84,0.454,-83.0,,-90.0,-99.0
38.630904,-0.264,0.856,0.454,-83.0,,-90.0,-99.0
38.680952,-0.26,0.86,0.45,-83.0,,-90.0,-99.0
38.731,-0.27,0.85,0.462,-83.0,,-90.0,-99.0
38.780856,-0.27,0.844,0.454,-85.0,,-89.0,
38.830904,-0.28,0.85,0.452,-85.0,,-89.0,
38.880952,-0.28,0.85,0.44,-85.0,,-89.0,
38.931,-0.286,0.856,0.454,-85.0,,-89.0,
38.980856,-0.294,0.856,0.444,-95.0,,-86.0,
39.030904,-0.29,0.848,0.436,-95.0,,-86.0,
39.080952,-0.288,0.832,0.44,-95.0,,-86.0,
39.131,-0.296,0.854,0.444,-95.0,,-86.0,
39.180856,-0.296,0.842,0.424,-89.0,,-98.0,
39.230904,-0.296,0.844,0.432,-89.0,,-98.0,
39.280952,-0.282,0.852,0.432,-89.0,,-98.0,
39.331,-0.292,0.838,0.432,-89.0,,-98.0,
39.381856,-0.276,0.878,0.432,-88.0,,-84.0,
39.431904,-0.292,0.864,0.45,-88.0,,-84.0,
39.481952,-0.362,0.958,0.56,-88.0,,-84.0,
39.532,-0.44,0.934,0.632,-88.0,,-84.0,
39.581856,-0.442,1.19,0.684,-93.0,,-83.0,-103.0
39.631904,-0.376,0.97,0.742,-93.0,,-83.0,-103.0
39.681952,-0.276,0.77,0.848,-93.0,,-83.0,-103.0
39.732,-0.128,0.67,0.896,-93.0,,-83.0,-103.0
39.781856,-0.024,0.584,0.828,-85.0,,-76.0,-105.0
39.831904,0.236,0.648,0.608,-85.0,,-76.0,-105.0
39.881952,0.402,0.288,0.434,-85.0,,-76.0,-105.0
39.932,0.716,0.262,0.352,-85.0,,-76.0,-105.0
39.981856,0.704,0.448,0.502,-78.0,,-83.0,-94.0
40.031904,0.502,0.684,0.828,-78.0,,-83.0,-94.0
40.081952,0.062,0.428,0.96,-78.0,,-83.0,-94.0
40.132,-0.018,0.544,0.748,-78.0,,-83.0,-94.0
40.181856,-0.23,0.448,0.83,-85.0,,-83.0,
40.231904,-0.386,0.32,0.396,-85.0,,-83.0,
40.281952,-0.754,1.548,1.446,-85.0,,-83.0,
40.332,-0.45,0.096,1.094,-85.0,,-83.0,
40.381856,0.028,0.248,1.19,,,-88.0,-95.0
40.431904,0.336,0.286,1.016,,,-88.0,-95.0
40.481952,0.144,0.352,1.072,,,-88.0,-95.0
40.532,-0.014,0.48,1.068,,,-88.0,-95.0
40.582856,0.018,0.328,0.706,,,-92.0,-98.0
40.632904,0.012,0.222,0.382,,,-92.0,-98.0
40.682952,0.028,0.424,0.714,,,-92.0,-98.0
40.733,0.048,0.518,1.358,,,-92.0,-98.0
40.782856,0.056,0.524,1.158,-98.0,,-88.0,-97.0
40.832904,-0.508,0.578,1.554,-98.0,,-88.0,-97.0
40.882952,-0.41,0.43,1.328,-98.0,,-88.0,-97.0
40.933,-0.554,0.034,1.038,-98.0,,-88.0,-97.0
40.982856,-0.568,0.158,0.876,,,-96.0,-102.0
41.032904,-0.672,-0.07,0.69,,,-96.0,-102.0
41.082952,-0.488,0.254,0.392,,,-96.0,-102.0
41.133,-0.592,-0.446,0.462,,,-96.0,-102.0
41.182856,-0.548,-0.168,0.39,,,-97.0,-90.0
41.232904,-0.746,-0.16,0.496,,,-97.0,-90.0
41.282952,-0.722,0.086,0.51,,,-97.0,-90.0
41.333,-1.01,-0.27,0.934,,,-97.0,-90.0
41.382856,-0.858,-0.334,0.876,-96.0,,-96.0,-87.0
41.432904,-0.642,0.226,0.764,-96.0,,-96.0,-87.0
41.482952,-0.506,0.294,0.838,-96.0,,-96.0,-87.0
41.533,-0.618,0.078,0.92,-96.0,,-96.0,-87.0
41.583856,-0.304,0.194,0.952,,,-92.0,-91.0
41.633904,-0.264,0.014,1.112,,,-92.0,-91.0
41.683952,-0.186,0.184,1.094,,,-92.0,-91.0
41.734,-0.208,0.222,0.974,,,-92.0,-91.0
41.783856,-0.16,0.252,0.992,,,-95.0,-84.0
41.833904,-0.216,0.182,1.054,,,-95.0,-84.0
41.883952,-0.224,0.28,1.02,,,-95.0,-84.0
41.934,-0.186,0.296,0.99,,,-95.0,-84.0
41.983856,-0.208,0.32,0.972,,,,-90.0
42.033904,-0.19,0.296,0.974,,,,-90.0
42.083952,-0.186,0.312,0.998,,,,-90.0
42.134,-0.186,0.3,0.952,,,,-90.0
42.183856,-0.15,0.368,0.944,,,,-89.0
42.233904,-0.242,0.344,0.998,,,,-89.0
42.283952,-0.336,0.354,1.12,,,,-89.0
42.334,-0.386,0.396,1.128,,,,-89.0
42.383856,-0.446,0.352,1.016,,,,-101.0
42.433904,-0.442,0.304,0.888,,,,-101.0
42.483952,-0.384,0.312,0.76,,,,-101.0
42.534,-0.464,0.246,0.808,,,,-101.0
42.584856,-0.51,0.22,0.728,-101.0,,-95.0,
42.634904,-0.586,0.236,0.718,-101.0,,-95.0,
42.684952,-0.496,0.412,0.768,-101.0,,-95.0,
42.735,-0.576,0.448,0.876,-101.0,,-95.0,
42.784856,-0.514,0.316,0.816,,,-93.0,
42.834904,-0.458,0.166,0.774,,,-93.0,
42.884952,-0.334,0.368,0.952,,,-93.0,
42.935,-0.304,0.254,0.888,,,-93.0,
43.184856,-0.336,0.87,0.52,,,-88.0,
43.234904,-0.4,0.814,0.47,,,-88.0,
43.284952,-0.42,0.85,0.262,,,-88.0,
43.335,-0.5,1.004,0.24,,,-88.0,
43.384856,-1.146,0.604,0.184,-104.0,,,
43.434904,-0.914,0.734,0.166,-104.0,,,
43.484952,-0.66,0.504,0.56,-104.0,,,
43.535,-0.704,0.994,0.206,-104.0,,,
43.585856,-0.872,0.526,0.316,-93.0,,-86.0,
